Region,State,Location,manufacturer,car_model,car_option,Year,Price,New_Price,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Mileage_unit,Power_unit
South,Maharashtra,Pune,Maruti,Swift,VDI,2014,8048.04,,84000,Diesel,Manual,First,19.465,1248 CC,74.0,5.0,kmpl,
South,Maharashtra,Mumbai,Volkswagen,Vento,Magnific 1.6 Comfortline,2013,6745.02,,49106,Petrol,Manual,First,11.28,1598 CC,103.2,5.0,kmpl,
South,Maharashtra,Mumbai,Skoda,Superb,L&K 2.0 TDI AT,2017,39473.72,40.73 Lakh,35000,Diesel,Automatic,First,15.4615,1968 CC,174.5,5.0,kmpl,
South,Kerala,Kochi,BMW,3,Series 330d Convertible,2014,45252.98,,51240,Diesel,Automatic,First,6.969999999999999,2993 CC,245.0,4.0,kmpl,
North,West Bengal,Kolkata,Maruti,Wagon,R VXI BS IV,2011,3219.22,,37000,Petrol,Manual,Second,14.175,998 CC,67.1,5.0,kmpl,
South,Kerala,Kochi,Renault,KWID,RXT,2017,5687.28,,32587,Petrol,Manual,First,18.8775,799 CC,53.3,5.0,kmpl,
South,Maharashtra,Pune,Ford,Endeavour,4x2 XLT Limited Edition,2009,11497.2,,180000,Diesel,Manual,First,9.265,2499 CC,143.0,7.0,kmpl,
South,Kerala,Kochi,Maruti,Vitara,Brezza ZDi Plus Dual Tone,2017,14471.14,11.75 Lakh,21248,Diesel,Manual,First,20.655,1248 CC,88.5,5.0,kmpl,
South,Maharashtra,Pune,Hyundai,Santro,Xing XO eRLX Euro II,2006,1839.55,,47200,Petrol,Manual,Second,12.75,1086 CC,62.37,5.0,kmpl,bhp
North,Delhi,Delhi,Mercedes-Benz,E-Class,200 Kompressor Elegance,2014,36791.04,,40000,Petrol,Automatic,First,7.875,1796 CC,157.7,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Ertiga,VXI CNG,2017,12646.92,,23700,CNG,Manual,First,24.5,1373 CC,80.46,7.0,kmpl,
North,Delhi,Delhi,Audi,A4,2.0 TDI Celebration Edition,2011,14946.36,,57000,Diesel,Automatic,Second,14.0675,1968 CC,147.51,5.0,kmpl,
North,West Bengal,Kolkata,Hyundai,Grand,i10 Asta,2014,5288.71,,37000,Petrol,Manual,First,14.175,1197 CC,82.0,5.0,kmpl,
North,Rajasthan,Jaipur,Mitsubishi,Pajero,Sport 4X4,2014,18165.58,33.21 Lakh,70000,Diesel,Manual,Second,11.475,2477 CC,175.56,7.0,kmpl,
South,Tamil Nadu,Coimbatore,Mercedes-Benz,New,C-Class C 250 CDI Avantgarde,2012,24741.97,,92469,Diesel,Automatic,Second,16.7535,2143 CC,201.15,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Wagon,R LXI CNG,2015,5671.95,,55000,CNG,Manual,First,37.24,998 CC,58.16,5.0,kmpl,
North,Gujarat,Ahmedabad,Maruti,Alto,K10 VXI AGS,2017,6131.84,,20000,Petrol,Automatic,First,18.0525,998 CC,67.1,5.0,kmpl,
North,Delhi,Delhi,Hyundai,i20,Sportz 1.2,2015,8891.17,,42000,Petrol,Manual,Second,13.95,1197 CC,81.83,5.0,kmpl,
North,West Bengal,Kolkata,Maruti,Swift,Dzire VDI,2014,7128.26,,28000,Diesel,Manual,First,19.89,1248 CC,74.0,5.0,kmpl,
South,Maharashtra,Pune,Mercedes-Benz,R-Class,R350 4Matic Long,2010,22994.4,,93000,Petrol,Automatic,Second,8.850000000000001,3498 CC,272.0,7.0,kmpl,
South,Maharashtra,Mumbai,Ford,EcoSport,1.5 Ti VCT AT Titanium,2015,10424.13,,23000,Petrol,Automatic,First,11.7225,1499 CC,110.4,5.0,kmpl,
South,Karnataka,Bangalore,Honda,City,i DTEC VX Option,2016,15712.84,,36000,Diesel,Manual,First,21.335,1498 CC,98.6,5.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,Alto,K10 2010-2014 VXI,2014,4138.99,,52000,Petrol,Manual,First,15.69,998 CC,67.1,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Ertiga,ZDI,2015,13030.16,,59245,Diesel,Manual,First,17.6545,1248 CC,88.8,7.0,kmpl,
South,Maharashtra,Pune,Hyundai,i20,Diesel Asta Option,2018,11880.44,,31000,Diesel,Manual,First,19.159,1396 CC,88.73,5.0,kmpl,
South,Maharashtra,Pune,Tata,Indigo,CS eGLX BS IV,2015,4138.99,,83000,Petrol,Manual,First,11.73,1193 CC,64.08,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Alto,Std,2004,1992.85,,81500,Petrol,Manual,Second,14.775,796 CC,46.3,5.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,Estilo,LXI,2008,2682.68,,51000,Petrol,Manual,Second,14.625,1061 CC,0.0,5.0,kmpl,bhp
South,Telangana,Hyderabad,Hyundai,Creta,1.6 SX,2018,20235.07,14.72 Lakh,9900,Petrol,Manual,First,11.85,1591 CC,121.3,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Wagon,R LX,2004,1532.96,,94000,Petrol,Manual,Second,14.175,998 CC,67.1,5.0,kmpl,
South,Kerala,Kochi,Toyota,Etios,V,2017,9764.96,,27100,Petrol,Manual,First,12.585,1496 CC,88.73,5.0,kmpl,
North,West Bengal,Kolkata,Toyota,Etios,V,2015,6898.32,,12000,Petrol,Manual,First,12.585,1496 CC,88.73,5.0,kmpl,
South,Maharashtra,Mumbai,Renault,Duster,110PS Diesel RXZ Optional with Nav,2013,9964.24,,29000,Diesel,Manual,First,16.1585,1461 CC,108.45,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Swift,Dzire Vdi BSIV,2013,7649.47,,65000,Diesel,Manual,Second,16.405,1248 CC,73.9,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Mercedes-Benz,GLC,220,2017,66377.17,,50794,Diesel,Automatic,First,15.214999999999998,2143 CC,170.0,5.0,kmpl,
South,Maharashtra,Mumbai,Ford,Ecosport,1.5 DV5 MT Titanium Optional,2014,9964.24,,59000,Diesel,Manual,First,19.295,1498 CC,89.84,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Wagon,R LXI CNG,2012,3449.16,,72000,CNG,Manual,First,36.68,998 CC,58.2,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Ciaz,1.4 AT Alpha,2017,15252.95,,15234,Petrol,Automatic,First,14.34,1373 CC,91.1,5.0,kmpl,
South,Maharashtra,Mumbai,Ford,Ecosport,1.5 DV5 MT Titanium,2015,11267.26,,44000,Diesel,Manual,First,19.295,1498 CC,89.84,5.0,kmpl,
South,Telangana,Hyderabad,Tata,Zest,Quadrajet 1.3 75PS XE,2016,7051.62,8.09 Lakh,125000,Diesel,Manual,First,19.5075,1248 CC,74.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Ford,Endeavour,3.0L 4X4 AT,2011,13030.16,,100000,Diesel,Automatic,First,9.69,2953 CC,153.86,7.0,kmpl,
South,Tamil Nadu,Coimbatore,Renault,Duster,110PS Diesel RxZ AMT,2017,18180.91,15.05 Lakh,34686,Diesel,Automatic,First,16.66,1461 CC,108.45,5.0,kmpl,
South,Maharashtra,Pune,Nissan,X-Trail,SLX MT,2011,12263.68,,98000,Diesel,Manual,First,12.257,1995 CC,147.6,5.0,kmpl,
North,Delhi,Delhi,Toyota,Fortuner,4x4 AT,2015,32958.64,,90000,Diesel,Automatic,First,10.6675,2982 CC,168.5,7.0,kmpl,
South,Maharashtra,Pune,Chevrolet,Aveo,U-VA 1.2 LS,2007,1992.85,,81000,Petrol,Manual,First,11.445,1150 CC,74.9,5.0,kmpl,
South,Tamil Nadu,Chennai,Skoda,Rapid,1.6 TDI Ambition,2012,9044.46,,55000,Diesel,Manual,First,17.425,1598 CC,103.5,5.0,kmpl,
South,Karnataka,Bangalore,Mahindra,XUV500,W8 4WD,2013,14563.12,,52910,Diesel,Manual,Second,12.835,2179 CC,140.0,7.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,Swift,Dzire ZDi,2010,6898.32,,100000,Diesel,Manual,First,16.405,1248 CC,73.9,5.0,kmpl,
South,Telangana,Hyderabad,Skoda,Octavia,Elegance 1.9 TDI,2003,3449.16,,132000,Diesel,Manual,First,15.895,1896 CC,66.0,5.0,kmpl,
South,Maharashtra,Mumbai,Chevrolet,Enjoy,Petrol LS 7 Seater,2014,5135.42,,18000,Petrol,Manual,First,10.275,1399 CC,98.82,7.0,kmpl,
North,West Bengal,Kolkata,Hyundai,Accent,GLE,2005,1073.07,,50000,Petrol,Manual,First,9.9,1495 CC,94.0,5.0,kmpl,
South,Karnataka,Bangalore,Mercedes-Benz,New,C-Class C 200 CGI,2012,24527.36,,33000,Petrol,Automatic,First,11.055,1991 CC,184.0,5.0,kmpl,
South,Maharashtra,Pune,Renault,Duster,85PS Diesel RxE,2014,12263.68,,30000,Diesel,Manual,First,17.3825,1461 CC,83.8,5.0,kmpl,
South,Telangana,Hyderabad,Jaguar,F,Type 5.0 V8 S,2015,153296.0,,8000,Petrol,Automatic,First,9.375,5000 CC,488.1,2.0,kmpl,
South,Kerala,Kochi,Hyundai,Verna,1.6 SX,2012,7266.23,,58646,Diesel,Manual,First,18.972,1582 CC,126.32,5.0,kmpl,
South,Maharashtra,Mumbai,Mercedes-Benz,E-Class,2015-2017 E250 CDI Avantgarde,2016,55186.56,,21000,Diesel,Automatic,First,11.05,2143 CC,204.0,5.0,kmpl,
South,Kerala,Kochi,Volkswagen,Vento,Petrol Highline,2015,8492.6,,57026,Petrol,Manual,First,11.28,1598 CC,103.6,5.0,kmpl,
South,Maharashtra,Mumbai,Skoda,Superb,Style 2.0 TDI AT,2017,35242.75,36.94 Lakh,42000,Diesel,Automatic,First,15.4615,1968 CC,174.5,5.0,kmpl,
South,Kerala,Kochi,Mahindra,Scorpio,1.99 S4 Plus,2017,15452.24,,26741,Diesel,Manual,First,13.09,1997 CC,120.0,7.0,kmpl,
South,Maharashtra,Pune,Skoda,Laura,Classic 1.8 TSI,2010,4368.94,,85000,Petrol,Manual,First,13.125,1798 CC,122.62,5.0,kmpl,bhp
South,Maharashtra,Pune,Maruti,800,DX BSII,2000,843.13,,78000,Petrol,Manual,First,12.075,796 CC,37.0,4.0,kmpl,
South,Tamil Nadu,Coimbatore,Audi,Q5,3.0 TDI Quattro Technology,2018,69780.34,,29091,Diesel,Automatic,First,11.237,2967 CC,241.4,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Mahindra,NuvoSport,N6,2018,11175.28,10.52 Lakh,37323,Diesel,Manual,Second,14.8325,1493 CC,100.0,7.0,kmpl,
South,Tamil Nadu,Chennai,Volkswagen,Vento,Diesel Highline,2011,6591.73,,55595,Diesel,Manual,Second,17.459,1598 CC,103.6,5.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,Swift,Dzire VXI Optional,2015,7358.21,,49900,Petrol,Manual,First,15.6375,1197 CC,83.14,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Ertiga,VXI,2012,8048.04,,52500,Petrol,Manual,Second,12.015,1373 CC,93.7,7.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,Alto,800 2016-2019 LXI,2016,4292.29,,5700,Petrol,Manual,First,18.525,796 CC,47.3,5.0,kmpl,
South,Kerala,Kochi,Hyundai,i20,Magna 1.4 CRDi (Diesel),2014,6668.38,,53340,Diesel,Manual,First,18.615,1396 CC,88.76,5.0,kmpl,
North,West Bengal,Kolkata,Ford,Ecosport,1.5 DV5 MT Titanium,2014,8415.95,,57000,Diesel,Manual,First,19.295,1498 CC,89.84,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Alto,K10 LXI CNG,2015,4752.18,,59525,CNG,Manual,Second,45.164,998 CC,58.2,4.0,kmpl,
South,Karnataka,Bangalore,Volkswagen,Vento,1.5 TDI Highline,2014,9964.24,,58000,Diesel,Manual,First,17.288999999999998,1498 CC,103.2,5.0,kmpl,
South,Karnataka,Bangalore,Mahindra,Scorpio,VLX 2WD Airbag BSIII,2011,9810.94,,73000,Diesel,Manual,First,10.2425,2179 CC,120.0,8.0,kmpl,
South,Kerala,Kochi,Ford,Figo,Aspire 1.5 TDCi Titanium Plus,2016,9535.01,,33554,Diesel,Manual,First,21.9555,1498 CC,99.0,5.0,kmpl,
South,Maharashtra,Mumbai,Toyota,Innova,2.5 G (Diesel) 8 Seater,2012,12876.86,,106000,Diesel,Manual,First,11.0415,2494 CC,100.0,8.0,kmpl,
South,Maharashtra,Pune,Maruti,Dzire,LDI,2018,9044.46,7.91 Lakh,27000,Diesel,Manual,First,24.14,1248 CC,73.75,5.0,kmpl,
South,Maharashtra,Pune,Renault,KWID,RXL,2018,5212.06,4.45 Lakh,1000,Petrol,Manual,First,18.8775,799 CC,53.3,5.0,kmpl,
North,Rajasthan,Jaipur,Ford,Endeavour,2.5L 4X2 MT,2011,9964.24,,119000,Diesel,Manual,Third,11.135,2499 CC,141.0,7.0,kmpl,
North,Delhi,Delhi,Ford,EcoSport,1.0 Ecoboost Titanium Plus,2015,9197.76,,64000,Petrol,Manual,First,14.16,999 CC,123.24,5.0,kmpl,
South,Telangana,Hyderabad,Hyundai,Creta,1.6 CRDi SX,2016,18242.22,,63738,Diesel,Manual,First,16.7195,1582 CC,126.2,5.0,kmpl,
South,Karnataka,Bangalore,BMW,5,Series 2013-2017 530d M Sport,2016,73582.08,,16000,Diesel,Automatic,First,12.4865,2993 CC,258.0,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Ertiga,VXI AT Petrol,2017,12263.68,10.65 Lakh,28000,Petrol,Automatic,First,14.017500000000002,1462 CC,103.0,7.0,kmpl,
South,Telangana,Hyderabad,Skoda,Laura,L and K AT,2007,3755.75,,91000,Diesel,Automatic,Second,13.26,1896 CC,106.0,5.0,kmpl,
North,West Bengal,Kolkata,Chevrolet,Beat,LS,2013,2682.68,,25000,Petrol,Manual,First,13.95,1199 CC,79.4,5.0,kmpl,
South,Karnataka,Bangalore,Audi,Q3,2.0 TDI,2014,33341.88,,65630,Diesel,Automatic,First,13.3705,1968 CC,174.33,5.0,kmpl,
South,Maharashtra,Pune,Honda,City,1.5 V MT,2014,11113.96,,48094,Petrol,Manual,First,12.75,1497 CC,118.0,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Swift,Lxi BSIII,2009,4598.88,,90456,Petrol,Manual,Second,12.075,1298 CC,88.2,5.0,kmpl,
North,Rajasthan,Jaipur,Ford,Figo,Diesel EXI,2012,3847.73,,140000,Diesel,Manual,First,17.0,1399 CC,68.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Toyota,Fortuner,4x4 AT,2015,30046.02,,95000,Diesel,Automatic,First,10.6675,2982 CC,168.5,7.0,kmpl,
South,Maharashtra,Pune,Mercedes-Benz,New,C-Class 200 CDI Classic,2013,23760.88,,79000,Diesel,Manual,Second,13.43,2148 CC,170.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2012,17629.04,,96000,Diesel,Manual,First,11.0415,2494 CC,100.0,7.0,kmpl,
South,Tamil Nadu,Coimbatore,Honda,City,1.5 EXI,2004,2698.01,,186679,Petrol,Manual,Second,9.75,1493 CC,100.0,5.0,kmpl,
North,Rajasthan,Jaipur,Honda,Amaze,S i-Dtech,2015,7174.25,,91000,Diesel,Manual,First,21.93,1498 CC,98.6,5.0,kmpl,
North,Delhi,Delhi,Toyota,Corolla,Altis 1.8 G CVT,2010,6131.84,20.46 Lakh,109703,Petrol,Automatic,Second,10.71,1798 CC,138.03,5.0,kmpl,
South,Telangana,Hyderabad,Tata,Indica,Vista Quadrajet VX,2012,4292.29,,110000,Diesel,Manual,First,18.955,1248 CC,74.0,5.0,kmpl,
South,Maharashtra,Mumbai,Mahindra,XUV500,W8 2WD,2012,12646.92,,35000,Diesel,Manual,First,13.6,2179 CC,140.0,7.0,kmpl,
North,West Bengal,Kolkata,Maruti,Ritz,VDi,2010,2606.03,,47722,Diesel,Manual,First,17.935000000000002,1248 CC,73.9,5.0,kmpl,
South,Maharashtra,Mumbai,Mercedes-Benz,New,C-Class C 200 AVANTGARDE,2013,22764.46,,25000,Petrol,Automatic,First,11.055,1991 CC,181.04,5.0,kmpl,
South,Maharashtra,Mumbai,Hyundai,Verna,VTVT 1.6 AT SX Option,2018,19698.54,15.14 Lakh,8000,Petrol,Automatic,First,12.75,1591 CC,121.3,5.0,kmpl,
South,Telangana,Hyderabad,Mercedes-Benz,New,C-Class C 250 CDI Elegance,2012,24527.36,,65000,Diesel,Automatic,First,12.699,2143 CC,204.0,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Wagon,R VXI BS IV,2018,7204.91,,1048,Petrol,Manual,First,14.175,998 CC,67.1,5.0,kmpl,
South,Karnataka,Bangalore,Maruti,Ertiga,VXI,2014,9105.78,,42000,Petrol,Manual,Second,12.015,1373 CC,93.7,7.0,kmpl,
South,Telangana,Hyderabad,Skoda,Rapid,Ultima 1.6 TDI Elegance,2013,12263.68,,55000,Diesel,Manual,First,17.425,1598 CC,103.5,5.0,kmpl,
North,Delhi,Delhi,Toyota,Innova,2.5 V Diesel 8-seater,2010,8354.63,,72000,Diesel,Manual,First,10.88,2494 CC,102.0,8.0,kmpl,
South,Kerala,Kochi,Mercedes-Benz,GLA,Class 200 Sport,2018,41022.01,39.22 Lakh,17773,Petrol,Automatic,First,10.275,1991 CC,183.0,5.0,kmpl,
South,Telangana,Hyderabad,Volkswagen,Polo,1.5 TDI Highline,2013,5365.36,10.15 Lakh,65000,Diesel,Manual,Second,17.119,1498 CC,88.0,5.0,kmpl,
North,West Bengal,Kolkata,Hyundai,Verna,1.6 CRDi EX MT,2013,7204.91,,53280,Diesel,Manual,First,18.972,1582 CC,126.3,5.0,kmpl,
North,Gujarat,Ahmedabad,Volkswagen,Ameo,1.2 MPI Highline,2016,8814.52,8.09 Lakh,34005,Petrol,Manual,First,12.75,1198 CC,73.75,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,i20,Asta Option 1.2,2017,12432.31,,14618,Petrol,Manual,First,13.95,1197 CC,81.83,5.0,kmpl,
North,Delhi,Delhi,Maruti,Wagon,R LX BSIII,2006,1149.72,,65771,Petrol,Manual,Second,12.975,1061 CC,64.0,5.0,kmpl,
South,Maharashtra,Pune,Tata,Indica,LEI,2006,1532.96,,78000,Petrol,Manual,Second,10.125,1405 CC,60.0,5.0,kmpl,
South,Telangana,Hyderabad,Mahindra,Xylo,D4,2016,8124.69,,105545,Diesel,Manual,First,11.9,2498 CC,112.0,7.0,kmpl,
North,Rajasthan,Jaipur,ISUZU,D-MAX,V-Cross 4X4,2017,12263.68,,25000,Diesel,Manual,First,10.54,2499 CC,134.0,5.0,kmpl,
South,Maharashtra,Pune,Hyundai,i20,2015-2017 Magna,2010,4200.31,,80561,Petrol,Manual,First,13.875,1197 CC,80.0,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Baleno,Alpha,2017,11497.2,8.78 Lakh,6000,Petrol,Manual,First,16.049999999999997,1197 CC,83.1,5.0,kmpl,
North,Rajasthan,Jaipur,Tata,Hexa,XTA,2016,20694.96,21 Lakh,39000,Diesel,Automatic,First,14.96,2179 CC,153.86,7.0,kmpl,
North,West Bengal,Kolkata,Volkswagen,Polo,Petrol Comfortline 1.2L,2011,3372.51,,55001,Petrol,Manual,First,12.3525,1198 CC,73.9,5.0,kmpl,
South,Maharashtra,Mumbai,Mercedes-Benz,New,C-Class C 200 CGI Elegance,2012,20311.72,,63720,Petrol,Automatic,First,8.805,1796 CC,186.0,5.0,kmpl,
North,Delhi,Delhi,Toyota,Etios,GD,2013,5947.88,,70000,Diesel,Manual,First,20.0515,1364 CC,76.55,5.0,kmpl,bhp
North,Rajasthan,Jaipur,Hyundai,Getz,GLS,2005,1303.02,,100000,Petrol,Manual,Second,11.475,1341 CC,83.0,5.0,kmpl,
South,Kerala,Kochi,Tata,Tiago,1.2 Revotron XT,2017,7833.43,5.56 Lakh,15386,Petrol,Manual,First,17.88,1199 CC,84.0,5.0,kmpl,
South,Maharashtra,Mumbai,Renault,Duster,85PS Diesel RxL Option,2013,6515.08,,102486,Diesel,Manual,First,16.8895,1461 CC,83.8,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Audi,A4,35 TDI Premium Plus,2013,25324.5,53.14 Lakh,58629,Diesel,Automatic,Second,15.5125,1968 CC,187.74,5.0,kmpl,
South,Maharashtra,Pune,Tata,New,Safari DICOR 2.2 VX 4x2,2008,919.78,,86000,Diesel,Manual,Third,11.8405,2179 CC,138.0,7.0,kmpl,
South,Telangana,Hyderabad,Maruti,Swift,VDI,2012,7358.21,,68238,Diesel,Manual,First,19.465,1248 CC,74.0,5.0,kmpl,
South,Maharashtra,Mumbai,Skoda,Superb,Elegance 1.8 TSI AT,2011,9581.0,,42036,Petrol,Automatic,First,10.275,1798 CC,157.75,5.0,kmpl,
South,Maharashtra,Mumbai,Hyundai,Elantra,SX,2014,12723.57,,55619,Petrol,Manual,First,12.225,1797 CC,147.5,5.0,kmpl,
South,Maharashtra,Pune,Honda,City,1.5 E MT,2009,4982.12,,60000,Petrol,Manual,Third,12.75,1497 CC,118.0,5.0,kmpl,
South,Maharashtra,Pune,Renault,Duster,85PS Diesel RxL Explore,2015,11880.44,,30000,Diesel,Manual,First,16.8895,1461 CC,83.8,5.0,kmpl,
South,Kerala,Kochi,Jaguar,XF,2.2 Litre Luxury,2016,46816.6,,31150,Diesel,Automatic,First,13.906,2179 CC,187.7,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Wagon,R Duo Lxi,2010,3479.82,,70000,LPG,Manual,First,36.68,998 CC,58.2,5.0,kmpl,
South,Maharashtra,Pune,Volkswagen,Polo,IPL II 1.2 Petrol Highline,2010,4537.56,,70290,Petrol,Manual,Second,12.93,1198 CC,73.9,5.0,kmpl,
South,Tamil Nadu,Chennai,Tata,Bolt,Revotron XT,2016,6131.84,7.77 Lakh,10000,Petrol,Manual,First,13.1775,1193 CC,88.7,5.0,kmpl,
South,Karnataka,Bangalore,Hyundai,i20,Sportz 1.2,2014,8048.04,,68010,Petrol,Manual,Second,13.875,1197 CC,82.85,5.0,kmpl,
South,Kerala,Kochi,Audi,A6,2011-2015 2.0 TDI,2013,26918.78,,91903,Diesel,Automatic,First,15.028,1968 CC,174.33,5.0,kmpl,
South,Maharashtra,Mumbai,Volkswagen,Vento,1.6 Highline,2011,4982.12,11.91 Lakh,38000,Petrol,Manual,First,12.0675,1598 CC,103.5,5.0,kmpl,
South,Karnataka,Bangalore,Maruti,Celerio,VXI,2015,6131.84,,67600,Petrol,Manual,First,17.325000000000003,998 CC,67.04,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,Getz,GLE,2007,3372.51,,66800,Petrol,Manual,First,11.475,1341 CC,83.0,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Vitara,Brezza VDi,2016,11389.89,9.93 Lakh,37208,Diesel,Manual,First,20.655,1248 CC,88.5,5.0,kmpl,
South,Maharashtra,Mumbai,Mercedes-Benz,M-Class,ML 320 CDI,2009,16479.32,,102002,Diesel,Automatic,First,7.395,2987 CC,224.34,5.0,kmpl,
North,Delhi,Delhi,Maruti,Swift,Dzire Vdi BSIV,2011,4215.64,,68000,Diesel,Manual,First,16.405,1248 CC,73.9,5.0,kmpl,
South,Telangana,Hyderabad,Porsche,Panamera,Diesel,2013,68983.2,,40000,Diesel,Automatic,Second,15.1725,2967 CC,300.0,4.0,kmpl,
South,Maharashtra,Mumbai,Toyota,Camry,Hybrid,2015,30275.96,,33500,Petrol,Automatic,First,14.37,2494 CC,158.2,5.0,kmpl,
North,Delhi,Delhi,Honda,Brio,1.2 VX MT,2013,4905.47,6.63 Lakh,33746,Petrol,Manual,First,13.875,1198 CC,86.8,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Toyota,Innova,2.5 V Diesel 7-seater,2011,14532.46,,45004,Diesel,Manual,First,10.88,2494 CC,102.0,7.0,kmpl,
South,Tamil Nadu,Coimbatore,Honda,Amaze,VX i-DTEC,2015,7404.2,,70602,Diesel,Manual,First,21.93,1498 CC,98.6,5.0,kmpl,
North,Delhi,Delhi,Maruti,Swift,VDI,2014,7281.56,7.88 Lakh,27365,Diesel,Manual,First,24.14,1248 CC,74.0,5.0,kmpl,
North,Rajasthan,Jaipur,Hyundai,Xcent,1.1 CRDi S,2015,6131.84,,100000,Diesel,Manual,First,20.74,1120 CC,71.0,5.0,kmpl,
North,Rajasthan,Jaipur,Mahindra,Xylo,D4 BSIV,2012,4445.58,,55000,Diesel,Manual,Second,11.9,2498 CC,112.0,8.0,kmpl,
North,West Bengal,Kolkata,Maruti,Wagon,R VXI,2013,4062.34,,46000,Petrol,Manual,First,14.175,998 CC,67.1,5.0,kmpl,
South,Telangana,Hyderabad,Chevrolet,Beat,Diesel,2011,3832.4,,47000,Diesel,Manual,First,21.624,936 CC,57.6,5.0,kmpl,
South,Maharashtra,Mumbai,Toyota,Innova,Crysta Touring Sport 2.4 MT,2017,38737.9,25.27 Lakh,34000,Diesel,Manual,First,11.628,2393 CC,147.8,7.0,kmpl,
South,Tamil Nadu,Chennai,Toyota,Etios,Cross 1.4L VD,2014,14210.54,9.27 Lakh,70000,Diesel,Manual,Second,20.0515,1364 CC,67.06,5.0,kmpl,
South,Maharashtra,Mumbai,Skoda,Rapid,1.6 MPI AT Style,2017,22917.75,14.95 Lakh,13500,Petrol,Automatic,First,11.13,1598 CC,103.52,5.0,kmpl,
South,Maharashtra,Mumbai,BMW,5,Series 520d Luxury Line,2012,107966.37,70.43 Lakh,66889,Diesel,Automatic,First,19.108,1995 CC,190.0,5.0,kmpl,
North,Rajasthan,Jaipur,Skoda,Rapid,1.6 MPI Ambition,2018,18226.89,11.89 Lakh,4000,Petrol,Manual,First,11.5575,1598 CC,103.52,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Vitara,Brezza ZDi,2016,16893.22,11.02 Lakh,70687,Diesel,Manual,First,20.655,1248 CC,88.5,5.0,kmpl,
South,Maharashtra,Pune,Toyota,Etios,Liva 1.4 VXD,2016,13704.66,8.94 Lakh,104350,Diesel,Manual,First,20.0515,1364 CC,67.04,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Celerio,X VXI Option,2018,8860.51,5.78 Lakh,7000,Petrol,Manual,First,17.25,998 CC,67.0,5.0,kmpl,
South,Maharashtra,Mumbai,Volkswagen,Ameo,1.5 TDI Comfortline,2018,14409.82,9.4 Lakh,4708,Diesel,Manual,First,18.411,1498 CC,108.62,5.0,kmpl,
South,Maharashtra,Mumbai,Tata,Tiago,AMT 1.2 Revotron XTA,2017,9657.65,6.3 Lakh,14000,Petrol,Automatic,First,17.88,1199 CC,84.0,5.0,kmpl,
North,West Bengal,Kolkata,Hyundai,Xcent,1.2 VTVT E,2017,9826.27,6.41 Lakh,5044,Petrol,Manual,First,15.105,1197 CC,81.86,5.0,kmpl,
North,Gujarat,Ahmedabad,Toyota,Camry,Hybrid 2.5,2016,62268.84,40.62 Lakh,16000,Petrol,Automatic,First,14.37,2487 CC,175.67,5.0,kmpl,
South,Kerala,Kochi,Maruti,Baleno,Alpha,2017,13490.05,8.8 Lakh,27610,Petrol,Manual,First,16.049999999999997,1197 CC,83.1,5.0,kmpl,
South,Karnataka,Bangalore,Honda,BRV,i-DTEC V MT,2016,23898.85,15.59 Lakh,34820,Diesel,Manual,First,18.615,1498 CC,98.6,7.0,kmpl,
South,Tamil Nadu,Coimbatore,Audi,Q3,30 TDI Premium FWD,2018,68676.61,44.8 Lakh,53190,Diesel,Automatic,First,15.7335,1968 CC,147.51,5.0,kmpl,
